Start Station Name,End Station Name,Count
de Maisonneuve / Aylmer (ouest),Jacques-Casault / Christophe-Colomb,1
de Maisonneuve / Aylmer (ouest),Émile-Duployé / Sherbrooke,4
de Maisonneuve / Aylmer (ouest),McTavish / Sherbrooke,2
de Maisonneuve / Aylmer (ouest),Parc St-Gabriel (Grand Trunk / Ropery),1
Viger / Chenneville,Regina / de Verdun,2
Viger / Chenneville,du Mont-Royal / de Brébeuf,5
Viger / Chenneville,St-Laurent / Pl. du Marché,3
15e avenue / Laurier,Métro Rosemont (de St-Vallier / Rosemont),1
15e avenue / Laurier,Dorion / Ontario,2
15e avenue / Laurier,Marché Jean-Talon (Casgrain / Shamrock),3
15e avenue / Laurier,du Mont-Royal / de Brébeuf,1
15e avenue / Laurier,Chabanel / du Parc,4
15e avenue / Laurier,Métro Viau (Pierre-de-Coubertin / Viau),1
15e avenue / Laurier,Métro Sauvé (Berri / Sauvé),1
15e avenue / Laurier,Pierre-de-Coubertin / Aird,1
Atwater / Greene,Regina / de Verdun,2
Atwater / Greene,Métro Verdun (Willibrord / de Verdun),1
Atwater / Greene,HEC (Decelles / Jean-Brillant),1
Atwater / Greene,du Mont-Royal / de Brébeuf,1
Viger / Chenneville,du Mont-Royal / Clark,1
Viger / Chenneville,Square Viger (Berri / Viger),1
Viger / Chenneville,Roy / Saint-Laurent,2
15e avenue / Laurier,St-Urbain / Laurier,3
15e avenue / Laurier,Métro Sherbrooke (de Rigaud / Berri),4
15e avenue / Laurier,Parc Molson (d'Iberville / Beaubien),1
15e avenue / Laurier,du Mont-Royal / Clark,5
15e avenue / Laurier,Notre-Dame / St-Gabriel,1
15e avenue / Laurier,Milton / St-Laurent,1
15e avenue / Laurier,de Maisonneuve / Aylmer (est),1
Atwater / Greene,Roy / Saint-Laurent,1
Ste-Catherine / Towers,de la Commune / Place Jacques-Cartier,1
Ste-Catherine / Towers,Milton / St-Laurent,4
Viger / Chenneville,Métro St-Laurent (de Maisonneuve / St-Laurent),1
Viger / Chenneville,Émile-Duployé / Rachel,1
Viger / Chenneville,de la Montagne / Notre-Dame,2
Viger / Chenneville,Jeanne-Mance / Sherbrooke,1
Viger / Chenneville,Métro Mont-Royal (Utilités publiques / Rivard),1
15e avenue / Laurier,Métro Mont-Royal (Utilités publiques / Rivard),3
15e avenue / Laurier,Métro Frontenac (Ontario / du Havre),3
15e avenue / Laurier,Marquette / des Carrières,1
15e avenue / Laurier,Émery / St-Denis,1
15e avenue / Laurier,Hochelaga / Dézéry,2
15e avenue / Laurier,Métro St-Laurent (de Maisonneuve / St-Laurent),1
15e avenue / Laurier,Campus MIL (Thérèse-Lavoie Roux / Outremont),1
Atwater / Greene,Métro St-Laurent (de Maisonneuve / St-Laurent),3
Atwater / Greene,Jeanne-Mance / Sherbrooke,1
Ste-Catherine / Towers,de Courcelle / Acorn,2
Ste-Catherine / Towers,Émery / St-Denis,2
Ste-Catherine / Towers,Marché Atwater,4
Ste-Catherine / Towers,Grey / Sherbrooke,6
Viger / Chenneville,Cartier / Marie-Anne,1
Viger / Chenneville,Sherbrooke / Jeanne-d'Arc,1
Viger / Chenneville,des Érables / Laurier,1
Viger / Chenneville,Ottawa / du Séminaire,1
Viger / Chenneville,Peel / Notre-Dame,1
Viger / Chenneville,de la Commune / King,1
Viger / Chenneville,Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),1
15e avenue / Laurier,Cartier / Marie-Anne,3
15e avenue / Laurier,des Érables / Laurier,2
15e avenue / Laurier,Métro Pie-IX (Pierre-de-Coubertin / Desjardins),6
15e avenue / Laurier,Sherbrooke / Jeanne-d'Arc,2
15e avenue / Laurier,de la Commune / King,1
15e avenue / Laurier,Square-Victoria (Viger / du Square-Victoria),2
15e avenue / Laurier,BIXI K5,1
15e avenue / Laurier,Peel / Notre-Dame,1
Atwater / Greene,Ottawa / du Séminaire,2
Atwater / Greene,de la Commune / King,1
Ste-Catherine / Towers,Ottawa / du Séminaire,4
Ste-Catherine / Towers,Cartier / Marie-Anne,3
Ste-Catherine / Towers,Métro Préfontaine (Moreau / Hochelaga),1
Viger / Chenneville,des Barges / des Bassins,2
Viger / Chenneville,Cyclo winter station,1
Viger / Chenneville,Métro Laurier (Berri / St-Joseph),1
Viger / Chenneville,Berri / de Maisonneuve,4
Viger / Chenneville,Place du Canada (Peel / des Canadiens-de-Montréal),1
Viger / Chenneville,Ste-Catherine / Bishop,2
Viger / Chenneville,Place Ville-Marie (Robert-Bourassa / René-Lévesque),1
15e avenue / Laurier,Beaubien / 8e avenue,1
15e avenue / Laurier,Duluth  / St-Denis,3
15e avenue / Laurier,CHSLD Robert Cliche (de Bellechasse / 16e avenue),2
15e avenue / Laurier,de la Commune / St-Sulpice,1
15e avenue / Laurier,Messier / St-Joseph,1
15e avenue / Laurier,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),1
15e avenue / Laurier,Édouard-Montpetit / de Stirling,2
15e avenue / Laurier,Place Ville-Marie (Robert-Bourassa / René-Lévesque),2
Atwater / Greene,de la Commune / St-Sulpice,1
Atwater / Greene,Ste-Catherine / Bishop,1
Ste-Catherine / Towers,Place du Canada (Peel / des Canadiens-de-Montréal),3
Ste-Catherine / Towers,Berri / de Maisonneuve,1
Ste-Catherine / Towers,Duluth  / St-Denis,6
Viger / Chenneville,Jeanne-Mance / René-Lévesque,2
Viger / Chenneville,Workman / Vinet,1
Viger / Chenneville,Ste-Catherine / Towers,1
Viger / Chenneville,Ste-Catherine / Drummond,1
15e avenue / Laurier,Bennett / Ste-Catherine,3
15e avenue / Laurier,BAnQ (Berri),4
15e avenue / Laurier,Laurier / St-Denis,5
15e avenue / Laurier,Cathcart / McGill College,2
15e avenue / Laurier,Christophe-Colomb / Beaubien,2
Atwater / Greene,Workman / Vinet,6
Atwater / Greene,Métro de l'Église (Ross / de l'Église),2
Atwater / Greene,Melrose / de Verdun,1
Atwater / Greene,Ste-Catherine / Towers,1
Ste-Catherine / Towers,St-Jacques / Richmond,2
Viger / Chenneville,William / Robert-Bourassa,4
Viger / Chenneville,Duke / Nazareth,3
Viger / Chenneville,St-Grégoire / Christophe-Colomb,1
Viger / Chenneville,St-Viateur / Casgrain,1
Viger / Chenneville,Métro Lucien-L'Allier (Lucien l'Allier / Argyle),1
Viger / Chenneville,du Séminaire / de la Montagne,1
15e avenue / Laurier,Garnier / du Mont-Royal,9
15e avenue / Laurier,Métro Peel (de Maisonneuve / Stanley),4
15e avenue / Laurier,Gare d'autocars de Montréal (Berri / Ontario),1
15e avenue / Laurier,de Maisonneuve / Mansfield (nord),2
15e avenue / Laurier,Clark / Ontario,8
Atwater / Greene,Gare d'autocars de Montréal (Berri / Ontario),1
Atwater / Greene,Fortune / Wellington,2
Atwater / Greene,St-Viateur / Casgrain,1
Atwater / Greene,Métro Lucien-L'Allier (Lucien l'Allier / Argyle),1
Atwater / Greene,Garnier / du Mont-Royal,2
Viger / Chenneville,René-Lévesque / Papineau,1
Viger / Chenneville,Ottawa / William,6
Viger / Chenneville,Parc St-Gabriel (Grand Trunk / Ropery),14
Viger / Chenneville,de Maisonneuve / de Bleury,4
Viger / Chenneville,St-Antoine / Jean-Paul Riopelle,2
Viger / Chenneville,de Maisonneuve / Mackay,2
15e avenue / Laurier,Laurier / de Brébeuf,2
15e avenue / Laurier,de Maisonneuve / Mackay,1
15e avenue / Laurier,Roy / St-André,1
15e avenue / Laurier,McTavish / Sherbrooke,5
15e avenue / Laurier,de Maisonneuve / de Bleury,1
15e avenue / Laurier,Parc Jeanne-Mance (du Mont-Royal / du Parc),1
15e avenue / Laurier,Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),1
Atwater / Greene,René-Lévesque / Papineau,1
Atwater / Greene,LaSalle / Godin,1
Atwater / Greene,des Pins / St-Laurent,1
Ste-Catherine / Towers,Georges-Vanier /  Notre-Dame,4
Ste-Catherine / Towers,Bernard / Jeanne-Mance,8
Ste-Catherine / Towers,Métro Verdun (Willibrord / de Verdun),1
Pierre-de-Coubertin / Aird,Calixa-Lavallée / Rachel,1
Pierre-de-Coubertin / Aird,Bernard / Jeanne-Mance,1
de la Porte de Québec / St-André,Fullum / Marie-Anne,1
Square-Victoria (Viger / du Square-Victoria),Métro Lionel-Groulx (St-Jacques / Atwater),1
Square-Victoria (Viger / du Square-Victoria),Fullum / Marie-Anne,1
Georges-Vanier /  Notre-Dame,Métro Lionel-Groulx (St-Jacques / Atwater),3
Georges-Vanier /  Notre-Dame,Regina / de Verdun,1
3e avenue / Wellington,Regina / de Verdun,2
Ste-Catherine / Towers,Complexe Desjardins (St-Urbain / René-Lévesque),2
Pierre-de-Coubertin / Aird,de l'Hôtel-de-Ville / Rachel,3
Pierre-de-Coubertin / Aird,15e avenue / Laurier,1
Square-Victoria (Viger / du Square-Victoria),de Maisonneuve / Aylmer (est),2
Square-Victoria (Viger / du Square-Victoria),St-Patrick / Thomas-Keefer,2
Georges-Vanier /  Notre-Dame,Parc Labelle (LaSalle / Henri-Duhamel),1
Georges-Vanier /  Notre-Dame,de la Commune / Place Jacques-Cartier,1
Georges-Vanier /  Notre-Dame,St-Patrick / Thomas-Keefer,1
Ste-Catherine / Towers,Atwater / Sherbrooke,1
Ste-Catherine / Towers,Robert-Bourassa / St-Maurice,1
Ste-Catherine / Towers,Métro Mont-Royal (Utilités publiques / Rivard),2
Ste-Catherine / Towers,Métro Papineau (Dorion / De Maisonneuve),1
Ste-Catherine / Towers,Sherbrooke / Benny,2
Pierre-de-Coubertin / Aird,Rachel / de Brébeuf,1
Pierre-de-Coubertin / Aird,Métro St-Laurent (de Maisonneuve / St-Laurent),3
Pierre-de-Coubertin / Aird,Calixa-Lavallée / Rachel 2,2
de la Porte de Québec / St-André,Émile-Duployé / Rachel,1
de la Porte de Québec / St-André,Robert-Bourassa / St-Maurice,1
Square-Victoria (Viger / du Square-Victoria),Marquette / des Carrières,1
Georges-Vanier /  Notre-Dame,Robert-Bourassa / St-Maurice,1
3e avenue / Wellington,Métro Papineau (Dorion / De Maisonneuve),1
Ste-Catherine / Towers,McGill / Place d'Youville,1
Ste-Catherine / Towers,de la Commune / King,1
Ste-Catherine / Towers,Viger / Chenneville,1
Ste-Catherine / Towers,Ste-Émilie / Sir-Georges-Etienne-Cartier,1
Ste-Catherine / Towers,du Mont-Royal / St-André,2
Pierre-de-Coubertin / Aird,Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),1
de la Porte de Québec / St-André,des Érables / Laurier,1
Georges-Vanier /  Notre-Dame,Ste-Émilie / Sir-Georges-Etienne-Cartier,1
Georges-Vanier /  Notre-Dame,St-Rémi / Ste-Émilie,7
Georges-Vanier /  Notre-Dame,McGill / Place d'Youville,3
Georges-Vanier /  Notre-Dame,Ottawa / du Séminaire,3
Georges-Vanier /  Notre-Dame,Masson / Molson,1
3e avenue / Wellington,Ste-Émilie / Sir-Georges-Etienne-Cartier,1
Pierre-de-Coubertin / Aird,0,0
Ste-Catherine / Towers,Lanaudière / Jean-Talon,1
Pierre-de-Coubertin / Aird,Duluth  / St-Denis,1
de la Porte de Québec / St-André,des Barges / des Bassins,1
de la Porte de Québec / St-André,St-Hubert / de Maisonneuve (nord),1
Square-Victoria (Viger / du Square-Victoria),Ste-Catherine / Bishop,1
Square-Victoria (Viger / du Square-Victoria),Berri / de Maisonneuve,2
Square-Victoria (Viger / du Square-Victoria),Place Ville-Marie (Robert-Bourassa / René-Lévesque),1
Square-Victoria (Viger / du Square-Victoria),St-Hubert / de Maisonneuve (nord),1
Georges-Vanier /  Notre-Dame,Wellington / Queen,1
Georges-Vanier /  Notre-Dame,de la Commune / St-Sulpice,2
Georges-Vanier /  Notre-Dame,des Barges / des Bassins,1
Ste-Catherine / Towers,Bennett / Ste-Catherine,1
Ste-Catherine / Towers,Métro de l'Église (Ross / de l'Église),1
Ste-Catherine / Towers,Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),2
Square-Victoria (Viger / du Square-Victoria),Workman / Vinet,1
Square-Victoria (Viger / du Square-Victoria),Beurling / Godin,1
Georges-Vanier /  Notre-Dame,Métro de l'Église (Ross / de l'Église),1
Ste-Catherine / Towers,Gare d'autocars de Montréal (Berri / Ontario),1
Ste-Catherine / Towers,de la Côte-Ste-Catherine / Davaar,1
de la Porte de Québec / St-André,Métro Peel (de Maisonneuve / Stanley),2
de la Porte de Québec / St-André,Métro Place-d'Armes (St-Urbain / Viger),3
de la Porte de Québec / St-André,Duke / Nazareth,1
Square-Victoria (Viger / du Square-Victoria),St-Jacques / Vinet,4
Square-Victoria (Viger / du Square-Victoria),St-Antoine / de la Montagne,3
Ste-Catherine / Towers,St-Jacques / McGill,1
Ste-Catherine / Towers,Parc Jeanne-Mance (du Mont-Royal / du Parc),1
Pierre-de-Coubertin / Aird,Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),1
Pierre-de-Coubertin / Aird,des Pins / St-Laurent,1
Pierre-de-Coubertin / Aird,Ontario / Ville-Marie,1
Square-Victoria (Viger / du Square-Victoria),Émile-Duployé / Sherbrooke,1
Georges-Vanier /  Notre-Dame,Georges-Vanier /  Notre-Dame,5
Square Viger (Berri / Viger),Marché Jean-Talon (Casgrain / Shamrock),6
Calixa-Lavallée / Rachel,Métro Viau (Pierre-de-Coubertin / Viau),1
des Érables / Rachel,Fullum / Marie-Anne,3
des Érables / Rachel,Métro Viau (Pierre-de-Coubertin / Viau),3
des Érables / Rachel,Bernard / Jeanne-Mance,3
des Érables / Rachel,Chabanel / du Parc,2
des Érables / Rachel,Pierre-de-Coubertin / Aird,1
des Érables / Rachel,Villeray / De Normanville,1
des Érables / Rachel,Frontenac / Ste-Catherine,1
HEC (Decelles / Jean-Brillant),Dorion / Ontario,1
Calixa-Lavallée / Rachel,du Mont-Royal / Clark,2
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Parc Molson (d'Iberville / Beaubien),9
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Métro Sherbrooke (de Rigaud / Berri),6
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),de la Commune / Place Jacques-Cartier,4
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),du Mont-Royal / Clark,4
des Érables / Rachel,Notre-Dame / St-Gabriel,14
des Érables / Rachel,Parc Molson (d'Iberville / Beaubien),3
des Érables / Rachel,15e avenue / Laurier,6
des Érables / Rachel,de la Commune / Place Jacques-Cartier,1
des Érables / Rachel,Parc du Père-Marquette (de Bellechasse / de Lanaudière),1
Calixa-Lavallée / Rachel,Émile-Duployé / Rachel,1
Calixa-Lavallée / Rachel,Clark / de l'Arcade,1
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Robert-Bourassa / St-Maurice,6
des Érables / Rachel,Marché Maisonneuve (Ontario / Morgan),2
des Érables / Rachel,Émery / St-Denis,5
des Érables / Rachel,Robert-Bourassa / St-Maurice,1
des Érables / Rachel,Émile-Duployé / Rachel,5
des Érables / Rachel,Rachel / de Brébeuf,6
des Érables / Rachel,Marquette / des Carrières,2
HEC (Decelles / Jean-Brillant),Grey / Sherbrooke,1
Square Viger (Berri / Viger),du Mont-Royal / St-André,1
Square Viger (Berri / Viger),des Érables / Laurier,2
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),du Parc-Lafontaine / Rachel,5
des Érables / Rachel,Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),14
des Érables / Rachel,BIXI K5,1
des Érables / Rachel,Ste-Catherine / Union,10
des Érables / Rachel,Stanley / René-Lévesque,2
des Érables / Rachel,0,0
Square Viger (Berri / Viger),Métro Beaubien (de St-Vallier / Beaubien),1
Calixa-Lavallée / Rachel,CHSLD Robert Cliche (de Bellechasse / 16e avenue),2
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Beaubien / 8e avenue,2
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Métro Beaubien (de St-Vallier / Beaubien),1
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Place du Canada (Peel / des Canadiens-de-Montréal),1
des Érables / Rachel,de la Commune / St-Sulpice,2
des Érables / Rachel,St-Hubert / de Maisonneuve (nord),8
des Érables / Rachel,Hôpital Maisonneuve-Rosemont (Rosemont / Chatelain),1
des Érables / Rachel,Messier / St-Joseph,7
des Érables / Rachel,de la Commune / Berri,1
Square Viger (Berri / Viger),des Érables / Rachel,2
Calixa-Lavallée / Rachel,Christophe-Colomb / Beaubien,1
des Érables / Rachel,Bennett / Ste-Catherine,2
des Érables / Rachel,Fabre / Jean-Talon,2
des Érables / Rachel,Jeanne-Mance / René-Lévesque,1
Square Viger (Berri / Viger),Métro Peel (de Maisonneuve / Stanley),13
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Fortune / Wellington,1
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Garnier / du Mont-Royal,10
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),St-Antoine / de la Montagne,1
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Métro Peel (de Maisonneuve / Stanley),3
des Érables / Rachel,Garnier / du Mont-Royal,7
des Érables / Rachel,9e avenue / Masson,17
des Érables / Rachel,Métro Peel (de Maisonneuve / Stanley),3
des Érables / Rachel,St-Viateur / Casgrain,6
des Érables / Rachel,Métro Place-d'Armes (St-Urbain / Viger),1
Square Viger (Berri / Viger),Ottawa / William,3
Calixa-Lavallée / Rachel,Laurier / de Brébeuf,17
Calixa-Lavallée / Rachel,René-Lévesque / Papineau,3
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),St-Jacques / McGill,3
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),LaSalle / Godin,3
des Érables / Rachel,de Maisonneuve / Mansfield (sud-est),4
des Érables / Rachel,René-Lévesque / Papineau,5
des Érables / Rachel,St-Antoine / Jean-Paul Riopelle,1
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),du Mont-Royal / de Brébeuf,6
HEC (Decelles / Jean-Brillant),Marché Jean-Talon (Casgrain / Shamrock),1
HEC (Decelles / Jean-Brillant),Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),1
HEC (Decelles / Jean-Brillant),Place Valois (Valois / Ontario),1
des Érables / Rachel,Métro Rosemont (de St-Vallier / Rosemont),2
Calixa-Lavallée / Rachel,Place Valois (Valois / Ontario),1
Beaubien / 8e avenue,St-Laurent / Pl. du Marché,2
Beaubien / 8e avenue,Calixa-Lavallée / Rachel,1
Beaubien / 8e avenue,Marché Jean-Talon (Casgrain / Shamrock),1
Beaubien / 8e avenue,6e Avenue / Bélanger,4
HEC (Decelles / Jean-Brillant),Complexe Desjardins (St-Urbain / René-Lévesque),1
Calixa-Lavallée / Rachel,15e avenue / Laurier,3
Beaubien / 8e avenue,Métro Sherbrooke (de Rigaud / Berri),1
Beaubien / 8e avenue,du Mont-Royal / Clark,1
HEC (Decelles / Jean-Brillant),Métro Frontenac (Ontario / du Havre),1
HEC (Decelles / Jean-Brillant),CCI Outremont (Dollard / Ducharme),10
HEC (Decelles / Jean-Brillant),Métro Université de Montréal (Édouard-Montpetit / Louis-Collin),7
HEC (Decelles / Jean-Brillant),Rachel / de Brébeuf,1
Notre-Dame / St-Martin,Jeanne-Mance / Sherbrooke,3
Notre-Dame / St-Martin,Marché Atwater,12
Notre-Dame / St-Martin,de la Montagne / Notre-Dame,11
de la Commune / King,Marché St-Jacques (Atateken),21
HEC (Decelles / Jean-Brillant),Métro Mont-Royal (Utilités publiques / Rivard),1
HEC (Decelles / Jean-Brillant),Jeanne-Mance / Sherbrooke,4
HEC (Decelles / Jean-Brillant),Atwater / Sherbrooke,1
Calixa-Lavallée / Rachel,Marché St-Jacques (Atateken),3
Beaubien / 8e avenue,Métro Mont-Royal (Utilités publiques / Rivard),2
Beaubien / 8e avenue,Collège de Rosemont (Beaubien / 15e avenue),6
Beaubien / 8e avenue,Métro St-Laurent (de Maisonneuve / St-Laurent),1
Beaubien / 8e avenue,Hochelaga / Dézéry,1
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Parc Georges St-Pierre (Oxford / Upper Lachine),1
HEC (Decelles / Jean-Brillant),du Mont-Royal / St-André,1
Calixa-Lavallée / Rachel,Masson / Molson,3
Calixa-Lavallée / Rachel,Cartier / Marie-Anne,2
Calixa-Lavallée / Rachel,du Mont-Royal / St-André,1
Notre-Dame / St-Martin,Ste-Émilie / Sir-Georges-Etienne-Cartier,1
Notre-Dame / St-Martin,de la Commune / King,4
Notre-Dame / St-Martin,Peel / Notre-Dame,10
Notre-Dame / St-Martin,Smith / Peel,13
Notre-Dame / St-Martin,Square-Victoria (Viger / du Square-Victoria),12
de la Commune / King,Smith / Peel,16
HEC (Decelles / Jean-Brillant),St-Rémi / Ste-Émilie,1
des Érables / Rachel,Square-Victoria (Viger / du Square-Victoria),1
de Maisonneuve / Greene,Stanley / René-Lévesque,3
Beaubien / 8e avenue,Peel / Notre-Dame,9
Beaubien / 8e avenue,Métro Radisson (Sherbrooke / des Groseilliers),1
HEC (Decelles / Jean-Brillant),0,0
Calixa-Lavallée / Rachel,Lanaudière / Jean-Talon,2
Calixa-Lavallée / Rachel,Beaubien / 8e avenue,1
Notre-Dame / St-Martin,Place Ville-Marie (Robert-Bourassa / René-Lévesque),16
Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),Ste-Catherine / Bishop,2
HEC (Decelles / Jean-Brillant),Place du Canada (Peel / des Canadiens-de-Montréal),1
Beaubien / 8e avenue,Messier / St-Joseph,2
Beaubien / 8e avenue,Métro Beaubien (de St-Vallier / Beaubien),10
Beaubien / 8e avenue,Beaubien / 8e avenue,12
HEC (Decelles / Jean-Brillant),Laurier / St-Denis,4
Calixa-Lavallée / Rachel,Bennett / Ste-Catherine,1
Calixa-Lavallée / Rachel,Fabre / Jean-Talon,1
Notre-Dame / St-Martin,Métro de l'Église (Ross / de l'Église),11
Notre-Dame / St-Martin,Workman / Vinet,12
