Start Station Name,End Station Name,Count,Total Duration
Marché Maisonneuve (Ontario / Morgan),Marché Maisonneuve (Ontario / Morgan),11,16619578
Marché Maisonneuve (Ontario / Morgan),Métro St-Laurent (de Maisonneuve / St-Laurent),1,1801663
Marché Maisonneuve (Ontario / Morgan),Rachel / de Brébeuf,3,4755976
Marché Maisonneuve (Ontario / Morgan),Hochelaga / Dézéry,1,736680
Marché Maisonneuve (Ontario / Morgan),Collège de Maisonneuve (Sherbrooke / Bourbonnière),1,492781
Marché Maisonneuve (Ontario / Morgan),Émile-Duployé / Rachel,1,1739792
Jeanne-Mance / René-Lévesque,Émery / St-Denis,3,1952656
Jeanne-Mance / René-Lévesque,Robert-Bourassa / St-Maurice,3,1984202
Jeanne-Mance / René-Lévesque,Émile-Duployé / Rachel,1,1757619
Collège André-Grasset (Crémazie / Christophe-Colomb),Métro Mont-Royal (Utilités publiques / Rivard),2,3371103
St-Jacques / Vinet,Émery / St-Denis,1,1578361
St-Jacques / Vinet,de la Montagne / Notre-Dame,5,2493472
St-Jacques / Vinet,de Courcelle / Acorn,1,679072
St-Jacques / Vinet,Jeanne-Mance / Sherbrooke,1,1992342
Omer-Lavallée / du Midway,Van Horne / Dollard,1,1999954
Omer-Lavallée / du Midway,Métro Mont-Royal (Utilités publiques / Rivard),3,3384975
Omer-Lavallée / du Midway,Collège de Maisonneuve (Sherbrooke / Bourbonnière),10,4378858
Omer-Lavallée / du Midway,Métro Frontenac (Ontario / du Havre),3,3486197
Omer-Lavallée / du Midway,Métro St-Laurent (de Maisonneuve / St-Laurent),10,95425069
Omer-Lavallée / du Midway,Marché Maisonneuve (Ontario / Morgan),4,3642020
Omer-Lavallée / du Midway,Émery / St-Denis,1,1548958
Omer-Lavallée / du Midway,Marché St-Jacques (Atateken),1,1074042
Marché Maisonneuve (Ontario / Morgan),des Érables / Laurier,3,4427469
Marché Maisonneuve (Ontario / Morgan),Cartier / Marie-Anne,6,10817354
Marché Maisonneuve (Ontario / Morgan),Square-Victoria (Viger / du Square-Victoria),1,2324808
Marché Maisonneuve (Ontario / Morgan),du Havre / Hochelaga,1,1003139
Jeanne-Mance / René-Lévesque,McGill / Place d'Youville,3,1188577
Jeanne-Mance / René-Lévesque,des Érables / Laurier,1,1311243
Jeanne-Mance / René-Lévesque,de Maisonneuve / Greene,1,1579002
Jeanne-Mance / René-Lévesque,Cartier / Marie-Anne,1,1239467
Jeanne-Mance / René-Lévesque,du Parc-Lafontaine / Rachel,1,1207894
St-Jacques / Vinet,Ste-Catherine / Union,1,771141
Omer-Lavallée / du Midway,de la Commune / King,31,77358842
Omer-Lavallée / du Midway,du Parc-Lafontaine / Rachel,3,2598976
Omer-Lavallée / du Midway,du Mont-Royal / St-André,1,1123062
Omer-Lavallée / du Midway,BIXI K5,1,1456095
Omer-Lavallée / du Midway,Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),2,3064293
Omer-Lavallée / du Midway,McGill / Place d'Youville,1,1756115
Marché Maisonneuve (Ontario / Morgan),0,0,0
Collège André-Grasset (Crémazie / Christophe-Colomb),0,0,0
Marché Maisonneuve (Ontario / Morgan),Berri / de Maisonneuve,3,4850518
Marché Maisonneuve (Ontario / Morgan),Lanaudière / Jean-Talon,1,2241739
Jeanne-Mance / René-Lévesque,Métro Laurier (Berri / St-Joseph),3,3478945
Jeanne-Mance / René-Lévesque,des Barges / des Bassins,2,1781452
Jeanne-Mance / René-Lévesque,Place du Canada (Peel / des Canadiens-de-Montréal),4,1810818
Collège André-Grasset (Crémazie / Christophe-Colomb),Parc Villeray (Christophe-Colomb / Jarry),1,317693
Collège André-Grasset (Crémazie / Christophe-Colomb),Collège André-Grasset (Crémazie / Christophe-Colomb),2,52319
St-Jacques / Vinet,de la Commune / St-Sulpice,1,1143154
Omer-Lavallée / du Midway,Collège André-Grasset (Crémazie / Christophe-Colomb),5,27133214
Omer-Lavallée / du Midway,Place du Canada (Peel / des Canadiens-de-Montréal),2,4492966
Omer-Lavallée / du Midway,Métro Beaubien (de St-Vallier / Beaubien),1,1866640
Marché Maisonneuve (Ontario / Morgan),Christophe-Colomb / Beaubien,1,2402378
Marché Maisonneuve (Ontario / Morgan),Laurier / St-Denis,1,1677987
Jeanne-Mance / René-Lévesque,Ste-Catherine / Towers,3,2955121
Jeanne-Mance / René-Lévesque,BAnQ (Berri),3,1786414
Jeanne-Mance / René-Lévesque,Beurling / Godin,2,3846338
Jeanne-Mance / René-Lévesque,St-Jacques / Richmond,1,1161534
Jeanne-Mance / René-Lévesque,Ste-Catherine / Drummond,1,530525
St-Jacques / Vinet,Workman / Vinet,1,129975
St-Jacques / Vinet,de la Côte St-Paul / St-Ambroise,1,832428
Omer-Lavallée / du Midway,Bennett / Ste-Catherine,1,1133627
Omer-Lavallée / du Midway,Christophe-Colomb / Beaubien,1,1293540
Marché Maisonneuve (Ontario / Morgan),Gare d'autocars de Montréal (Berri / Ontario),3,3570107
Marché Maisonneuve (Ontario / Morgan),Omer-Lavallée / du Midway,5,5474149
Marché Maisonneuve (Ontario / Morgan),Ste-Catherine / St-Clément,6,3139857
Marché Maisonneuve (Ontario / Morgan),Garnier / du Mont-Royal,2,3884587
Marché Maisonneuve (Ontario / Morgan),Clark / Ontario,1,1774903
Marché Maisonneuve (Ontario / Morgan),Métro Peel (de Maisonneuve / Stanley),1,3192228
Jeanne-Mance / René-Lévesque,Métro Place-d'Armes (St-Urbain / Viger),12,13741599
Jeanne-Mance / René-Lévesque,de Maisonneuve / Mansfield (nord),3,1089140
Jeanne-Mance / René-Lévesque,Métro Atwater (Atwater / Ste-Catherine),3,3473726
Jeanne-Mance / René-Lévesque,Métro Lucien-L'Allier (Lucien l'Allier / Argyle),1,752809
Jeanne-Mance / René-Lévesque,Ste-Catherine / St-Clément,1,2088275
Jeanne-Mance / René-Lévesque,Clark / Ontario,3,766455
Jeanne-Mance / René-Lévesque,du Séminaire / de la Montagne,1,2525889
Collège André-Grasset (Crémazie / Christophe-Colomb),Omer-Lavallée / du Midway,5,8556002
Collège André-Grasset (Crémazie / Christophe-Colomb),Ste-Catherine / St-Clément,1,3905833
Collège André-Grasset (Crémazie / Christophe-Colomb),9e avenue / Masson,1,1497891
St-Jacques / Vinet,Notre-Dame / St-Martin,5,1563263
St-Jacques / Vinet,St-Antoine / de la Montagne,1,561495
Omer-Lavallée / du Midway,Garnier / du Mont-Royal,11,8643651
Omer-Lavallée / du Midway,Berri / Rachel,3,3085519
Omer-Lavallée / du Midway,St-Grégoire / Christophe-Colomb,1,1280071
Marché Maisonneuve (Ontario / Morgan),des Pins / St-Laurent,3,5729076
Marché Maisonneuve (Ontario / Morgan),Roy / St-André,1,100342750
Marché Maisonneuve (Ontario / Morgan),Laurier / de Brébeuf,4,27252739
Marché Maisonneuve (Ontario / Morgan),Émile-Duployé / Sherbrooke,1,1168773
Marché Maisonneuve (Ontario / Morgan),de Maisonneuve / Fullum,1,715112
Jeanne-Mance / René-Lévesque,Ottawa / William,1,998968
Jeanne-Mance / René-Lévesque,de la Porte de Québec / St-André,2,1125258
Jeanne-Mance / René-Lévesque,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),1,418329
Jeanne-Mance / René-Lévesque,Roy / St-André,1,837873
Jeanne-Mance / René-Lévesque,Laurier / de Brébeuf,1,1331027
St-Jacques / Vinet,Parc St-Gabriel (Grand Trunk / Ropery),2,829056
St-Jacques / Vinet,Ottawa / William,1,467271
St-Jacques / Vinet,St-Antoine / Jean-Paul Riopelle,1,635986
St-Jacques / Vinet,St-Jacques / McGill,1,911636
Omer-Lavallée / du Midway,des Pins / St-Laurent,5,5892482
Omer-Lavallée / du Midway,René-Lévesque / Papineau,4,4255533
Omer-Lavallée / du Midway,Parc Beaubien Outremont (Stuart / St-Viateur),3,5514575
Omer-Lavallée / du Midway,de la Porte de Québec / St-André,2,3054561
Omer-Lavallée / du Midway,de Maisonneuve / de Bleury,2,3439585
Omer-Lavallée / du Midway,Laurier / de Brébeuf,2,2100681
Omer-Lavallée / du Midway,Dorion / Ontario,1,767805
Gary-Carter / St-Laurent,Métro Rosemont (de St-Vallier / Rosemont),10,9057597
Gary-Carter / St-Laurent,Dorion / Ontario,4,8362631
Gary-Carter / St-Laurent,du Mont-Royal / de Brébeuf,2,3814557
Aylwin / Ontario,Frontenac / Ste-Catherine,3,2240156
Aylwin / Ontario,20e avenue / de Bellechasse,2,2851055
Aylwin / Ontario,St-Laurent / Pl. du Marché,3,4421533
Jeanne-Mance / Sherbrooke,Dorion / Ontario,13,8353168
Jeanne-Mance / Sherbrooke,Frontenac / Ste-Catherine,1,994123
Jeanne-Mance / Sherbrooke,du Mont-Royal / de Brébeuf,3,3129273
Jeanne-Mance / Sherbrooke,HEC (Decelles / Jean-Brillant),1,2105913
Jeanne-Mance / Sherbrooke,Métro Rosemont (de St-Vallier / Rosemont),1,1126707
Jeanne-Mance / Sherbrooke,Place Valois (Valois / Ontario),1,2418139
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),St-Laurent / Pl. du Marché,3,3290332
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Métro Verdun (Willibrord / de Verdun),1,60936852
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Métro Lionel-Groulx (St-Jacques / Atwater),1,2270286
Métro Sherbrooke (de Rigaud / Berri),Calixa-Lavallée / Rachel,3,2146376
Métro Sherbrooke (de Rigaud / Berri),6e Avenue / Bélanger,2,3688547
Métro Sherbrooke (de Rigaud / Berri),Métro Jolicoeur (de Sève / Drake),2,5675919
Métro Sherbrooke (de Rigaud / Berri),Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),2,3967251
Omer-Lavallée / du Midway,de l'Hôtel-de-Ville / Rachel,1,786252
Gary-Carter / St-Laurent,Parc du Père-Marquette (de Bellechasse / de Lanaudière),6,5511759
Gary-Carter / St-Laurent,de l'Hôtel-de-Ville / Rachel,2,2652976
Gary-Carter / St-Laurent,Complexe Desjardins (St-Urbain / René-Lévesque),5,16584705
Gary-Carter / St-Laurent,Parc Molson (d'Iberville / Beaubien),5,5696387
Gary-Carter / St-Laurent,Aylwin / Ontario,1,3592362
Gary-Carter / St-Laurent,de Maisonneuve / Aylmer (est),1,1477477
Aylwin / Ontario,de Maisonneuve / Aylmer (est),6,9864589
Aylwin / Ontario,Parc Molson (d'Iberville / Beaubien),5,7513085
Aylwin / Ontario,Métro Sherbrooke (de Rigaud / Berri),1,994724
Aylwin / Ontario,Notre-Dame / St-Gabriel,1,2411978
Jeanne-Mance / Sherbrooke,de la Commune / Place Jacques-Cartier,4,2335608
Jeanne-Mance / Sherbrooke,Notre-Dame / St-Gabriel,1,747210
Jeanne-Mance / Sherbrooke,Parc Molson (d'Iberville / Beaubien),6,14648192
Jeanne-Mance / Sherbrooke,Métro Joliette  (Hochelaga / Joliette),1,1186388
Jeanne-Mance / Sherbrooke,15e avenue / Laurier,4,9186663
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Complexe Desjardins (St-Urbain / René-Lévesque),2,4659011
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Notre-Dame / St-Gabriel,1,956116
Métro Sherbrooke (de Rigaud / Berri),de Maisonneuve / Aylmer (est),5,3964909
Métro Sherbrooke (de Rigaud / Berri),Aylwin / Ontario,6,9427753
Métro Sherbrooke (de Rigaud / Berri),Parc Molson (d'Iberville / Beaubien),2,4078113
Gary-Carter / St-Laurent,Métro Mont-Royal (Utilités publiques / Rivard),3,4042549
Gary-Carter / St-Laurent,Émery / St-Denis,2,3204750
Gary-Carter / St-Laurent,Collège Ahuntsic (St-Hubert / Émile-Journault),1,852036
Gary-Carter / St-Laurent,CCI Outremont (Dollard / Ducharme),1,1251661
Gary-Carter / St-Laurent,Campus MIL (Thérèse-Lavoie Roux / Outremont),1,694396
Aylwin / Ontario,Marquette / des Carrières,6,12143798
Aylwin / Ontario,Jeanne-Mance / Sherbrooke,1,1216940
Aylwin / Ontario,Métro St-Laurent (de Maisonneuve / St-Laurent),6,11588155
Aylwin / Ontario,Hochelaga / Dézéry,2,618156
Jeanne-Mance / Sherbrooke,Grey / Sherbrooke,1,1153821
Jeanne-Mance / Sherbrooke,Marquette / des Carrières,6,11526659
Jeanne-Mance / Sherbrooke,Marché Atwater,1,1294396
Jeanne-Mance / Sherbrooke,Métro Frontenac (Ontario / du Havre),2,2279298
Jeanne-Mance / Sherbrooke,Campus MIL (Thérèse-Lavoie Roux / Outremont),3,4672725
Jeanne-Mance / Sherbrooke,Métro Papineau (Dorion / De Maisonneuve),3,2651591
Jeanne-Mance / Sherbrooke,CCI Outremont (Dollard / Ducharme),1,1623933
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Jeanne-Mance / Sherbrooke,2,3201390
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Marché Atwater,1,2482715
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Émery / St-Denis,1,1238209
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Marché St-Jacques (Atateken),1,1296932
Métro Sherbrooke (de Rigaud / Berri),Métro Frontenac (Ontario / du Havre),3,3630698
Métro Sherbrooke (de Rigaud / Berri),Hochelaga / Dézéry,1,1101430
Métro Sherbrooke (de Rigaud / Berri),Marché Maisonneuve (Ontario / Morgan),1,1171816
Métro Sherbrooke (de Rigaud / Berri),Collège de Rosemont (Beaubien / 15e avenue),3,6259945
Omer-Lavallée / du Midway,Métro Préfontaine (Moreau / Hochelaga),2,724047
Gary-Carter / St-Laurent,Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),1,1467576
Gary-Carter / St-Laurent,BIXI K5,1,1009574
Gary-Carter / St-Laurent,des Érables / Laurier,1,2118965
Gary-Carter / St-Laurent,Viger / Chenneville,1,1608277
Gary-Carter / St-Laurent,Square-Victoria (Viger / du Square-Victoria),2,3363151
Gary-Carter / St-Laurent,Métro Pie-IX (Pierre-de-Coubertin / Desjardins),1,3077968
Aylwin / Ontario,McGill / Place d'Youville,7,13712935
Aylwin / Ontario,Ste-Catherine / Union,3,6181709
Aylwin / Ontario,de la Commune / King,1,1661108
Aylwin / Ontario,Cartier / Marie-Anne,2,2524782
Aylwin / Ontario,Sherbrooke / Jeanne-d'Arc,3,2089770
Jeanne-Mance / Sherbrooke,Cartier / Marie-Anne,7,9288889
Jeanne-Mance / Sherbrooke,Sherbrooke / Jeanne-d'Arc,1,3998503
Jeanne-Mance / Sherbrooke,de Maisonneuve / Mansfield (sud),3,1016144
Jeanne-Mance / Sherbrooke,de la Commune / King,1,1201504
Jeanne-Mance / Sherbrooke,BIXI K5,1,3829899
Jeanne-Mance / Sherbrooke,du Havre / Hochelaga,2,2342790
Jeanne-Mance / Sherbrooke,du Mont-Royal / St-André,3,3478279
Jeanne-Mance / Sherbrooke,des Érables / Laurier,2,2557107
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Peel / Notre-Dame,10,5751610
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),de Maisonneuve / Mansfield (sud),1,517485
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Parc Émilie-Gamelin (St-Hubert / de Maisonneuve sud),1,1117104
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Viger / Chenneville,1,2251970
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Ste-Émilie / Sir-Georges-Etienne-Cartier,1,1115440
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Stanley / René-Lévesque,2,4901975
Métro Sherbrooke (de Rigaud / Berri),Ottawa / du Séminaire,1,2619161
Métro Sherbrooke (de Rigaud / Berri),Parc Pratt (Dunlop / Van Horne),1,1559356
Métro Sherbrooke (de Rigaud / Berri),Square-Victoria (Viger / du Square-Victoria),2,1315176
Métro Sherbrooke (de Rigaud / Berri),de la Commune / King,1,891386
Gary-Carter / St-Laurent,0,0,0
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),0,0,0
Gary-Carter / St-Laurent,Lanaudière / Jean-Talon,4,2879758
Gary-Carter / St-Laurent,de la Commune / Berri,2,5430915
Gary-Carter / St-Laurent,Messier / St-Joseph,3,4303556
Gary-Carter / St-Laurent,Duluth  / St-Denis,1,1375153
Aylwin / Ontario,St-Hubert / de Maisonneuve (nord),3,3402295
Aylwin / Ontario,Messier / St-Joseph,5,5809755
Aylwin / Ontario,Berri / de Maisonneuve,14,18877517
Aylwin / Ontario,Wellington / Queen,5,7595130
Aylwin / Ontario,Kent / Hudson,3,13096531
Aylwin / Ontario,Métro Beaubien (de St-Vallier / Beaubien),1,1986556
Aylwin / Ontario,Métro Langelier (Langelier / Sherbrooke),1,1543955
Jeanne-Mance / Sherbrooke,Duluth  / St-Denis,9,5379099
Jeanne-Mance / Sherbrooke,Messier / St-Joseph,1,2450787
Jeanne-Mance / Sherbrooke,Cyclo winter station,1,38849084
Jeanne-Mance / Sherbrooke,Garnier / Beaubien,2,3280708
Jeanne-Mance / Sherbrooke,Wellington / Queen,4,2878706
Jeanne-Mance / Sherbrooke,Gary-Carter / St-Laurent,1,1793933
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Place du Canada (Peel / des Canadiens-de-Montréal),2,3491640
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Duluth  / St-Denis,1,2045599
Métro Sherbrooke (de Rigaud / Berri),de la Commune / Berri,2,1037042
Métro Sherbrooke (de Rigaud / Berri),CHSLD Robert Cliche (de Bellechasse / 16e avenue),1,1822726
Métro Sherbrooke (de Rigaud / Berri),Lanaudière / Jean-Talon,1,1415217
Métro Sherbrooke (de Rigaud / Berri),Beaubien / 8e avenue,1,1620219
Gary-Carter / St-Laurent,Christophe-Colomb / Beaubien,9,6542068
Gary-Carter / St-Laurent,Métro Henri-Bourassa (Henri-Bourassa / Millen),9,11458304
Gary-Carter / St-Laurent,Métro Crémazie (Crémazie / Lajeunesse),4,72987873
Gary-Carter / St-Laurent,Cathcart / McGill College,2,3848684
Gary-Carter / St-Laurent,Fabrik8 (Waverly / Jean-Talon),2,349234
Aylwin / Ontario,Jeanne-Mance / René-Lévesque,3,6473433
Aylwin / Ontario,Cathcart / McGill College,5,7969774
Aylwin / Ontario,BAnQ (Berri),3,3376863
Jeanne-Mance / Sherbrooke,1ère avenue / St-Zotique,3,7471012
Jeanne-Mance / Sherbrooke,Ste-Catherine / Towers,11,8666365
Jeanne-Mance / Sherbrooke,Christophe-Colomb / Beaubien,1,1572745
Jeanne-Mance / Sherbrooke,de la Côte St-Paul / St-Ambroise,2,3821861
Jeanne-Mance / Sherbrooke,Ste-Catherine / Drummond,3,3175329
Jeanne-Mance / Sherbrooke,des Érables / Rachel,2,2495219
Jeanne-Mance / Sherbrooke,Métro Villa-Maria (de Monkland / Décarie),1,1881478
Jeanne-Mance / Sherbrooke,Métro Crémazie (Crémazie / Lajeunesse),1,1912282
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Ste-Catherine / Drummond,7,13192446
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),de la Côte St-Paul / St-Ambroise,1,1907450
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Workman / Vinet,1,536901
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Christophe-Colomb / Beaubien,1,2810146
Métro Sherbrooke (de Rigaud / Berri),de la Côte St-Paul / St-Ambroise,4,9638880
Métro Sherbrooke (de Rigaud / Berri),Ste-Catherine / Towers,3,3118410
Métro Sherbrooke (de Rigaud / Berri),Métro Henri-Bourassa (Henri-Bourassa / Millen),1,2140148
Métro Sherbrooke (de Rigaud / Berri),Fabrik8 (Waverly / Jean-Talon),2,3345611
Gary-Carter / St-Laurent,Berri / Rachel,4,5080702
Gary-Carter / St-Laurent,de la Côte-Ste-Catherine / Davaar,1,1574033
Gary-Carter / St-Laurent,de Maisonneuve / Mansfield (nord),2,3795165
Gary-Carter / St-Laurent,Gare d'autocars de Montréal (Berri / Ontario),1,1315369
Gary-Carter / St-Laurent,Métro Peel (de Maisonneuve / Stanley),1,2317437
Gary-Carter / St-Laurent,9e avenue / Masson,1,1409533
Gary-Carter / St-Laurent,Garnier / du Mont-Royal,1,1428639
Aylwin / Ontario,Gare d'autocars de Montréal (Berri / Ontario),9,10625860
Aylwin / Ontario,Duke / Nazareth,5,8926998
Aylwin / Ontario,9e avenue / Masson,7,6463750
Jeanne-Mance / Sherbrooke,William / Robert-Bourassa,1,511024
Jeanne-Mance / Sherbrooke,St-Viateur / Casgrain,1,925180
Jeanne-Mance / Sherbrooke,du Séminaire / de la Montagne,3,3570191
Jeanne-Mance / Sherbrooke,Jacques-Casault / Christophe-Colomb,1,3132013
Jeanne-Mance / Sherbrooke,Omer-Lavallée / du Midway,1,1434891
Jeanne-Mance / Sherbrooke,St-Jacques / Vinet,1,1264557
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),St-Antoine / de la Montagne,21,52848469
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Duke / Nazareth,1,828634
Métro Lucien-L'Allier (Lucien l'Allier / Argyle),Parc Jeanne-Mance (monument sir George-Étienne-Cartier),1,1485846
Métro Sherbrooke (de Rigaud / Berri),Gare d'autocars de Montréal (Berri / Ontario),2,221447
Métro Sherbrooke (de Rigaud / Berri),Notre-Dame / St-Martin,1,1144606
Métro Sherbrooke (de Rigaud / Berri),Parc Jeanne-Mance (monument sir George-Étienne-Cartier),4,3774721
Métro Sherbrooke (de Rigaud / Berri),Métro Atwater (Atwater / Ste-Catherine),1,973207
Métro Sherbrooke (de Rigaud / Berri),Métro Place-d'Armes (St-Urbain / Viger),1,655726
Omer-Lavallée / du Midway,de Maisonneuve / Fullum,2,1628204
Gary-Carter / St-Laurent,René-Lévesque / Papineau,2,4762910
Gary-Carter / St-Laurent,Molson / William-Tremblay,2,2782584
Gary-Carter / St-Laurent,Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),1,1459445
Gary-Carter / St-Laurent,de Maisonneuve / de Bleury,2,2583790
Gary-Carter / St-Laurent,Laurier / de Brébeuf,7,7873455
Gary-Carter / St-Laurent,Émile-Duployé / Sherbrooke,1,1582977
Aylwin / Ontario,Émile-Duployé / Sherbrooke,4,4429636
Aylwin / Ontario,de Maisonneuve / Mansfield (sud-est),4,7178287
Aylwin / Ontario,de Maisonneuve / de Bleury,4,5754513
Aylwin / Ontario,des Pins / St-Laurent,3,4627801
Aylwin / Ontario,René-Lévesque / Papineau,2,1672372
Aylwin / Ontario,de Maisonneuve / Aylmer (ouest),1,1470943
Aylwin / Ontario,Laurier / de Brébeuf,1,1611323
Aylwin / Ontario,Cégep du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),1,1715198
Jeanne-Mance / Sherbrooke,Parc Jeanne-Mance (du Mont-Royal / du Parc),8,4786285
Jeanne-Mance / Sherbrooke,St-Antoine / Jean-Paul Riopelle,32,130976394
Jeanne-Mance / Sherbrooke,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),1,533086
Jeanne-Mance / Sherbrooke,Laurier / de Brébeuf,2,2265995
Jeanne-Mance / Sherbrooke,Parc Beaubien Outremont (Stuart / St-Viateur),1,2019176
Jeanne-Mance / Sherbrooke,Georges-Vanier /  Notre-Dame,1,2414291
Jeanne-Mance / Sherbrooke,de la Porte de Québec / St-André,7,7227956
